dataset,split,doc_id,file_name,document_type,url,chars,words,approx_tokens,spans_count,annotation_sets_count,annotations_count,empty
contractnli,train,418,912643_0001045969-00-000244_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000912643/000104596900000244/0001045969-00-000244.txt,6784,897,1696,53,1,17,False
contractnli,train,419,913949_0000950149-96-000782_document_6.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000913949/000095014996000782/0000950149-96-000782.txt,3649,524,913,37,1,17,False
contractnli,train,420,916529_0000927016-97-001071_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000916529/000092701697001071/0000927016-97-001071.txt,4622,717,1156,54,1,17,False
contractnli,train,421,917253_0000917253-00-000008_document_8.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000917253/000091725300000008/0000917253-00-000008.txt,21848,3290,5462,122,1,17,False
contractnli,train,422,920729_0000891618-96-000819_document_6.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000920729/000089161896000819/0000891618-96-000819.txt,11133,1651,2784,81,1,17,False
contractnli,train,423,922237_0000950005-02-000645_p15515_ex10-19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000922237/000095000502000645/0000950005-02-000645.txt,7719,1172,1930,42,1,17,False
contractnli,train,424,922913_0000943440-00-000122_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000922913/000094344000000122/0000943440-00-000122.txt,3814,551,954,28,1,17,False
contractnli,train,425,922913_0000943440-00-000294_0004.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000922913/000094344000000294/0000943440-00-000294.txt,4193,620,1049,28,1,17,False
contractnli,train,426,925544_0000950144-00-010739_ex99-d4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000925544/000095014400010739/0000950144-00-010739.txt,7634,1173,1909,41,1,17,False
contractnli,train,427,925942_0001047469-98-029396_document_13.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000925942/000104746998029396/0001047469-98-029396.txt,13415,2126,3354,85,1,17,False
contractnli,train,428,930796_0000950123-05-001407_y05539exv99w5.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000930796/000095012305001407/0000950123-05-001407.txt,12109,1760,3028,56,1,17,False
contractnli,train,430,935703_0001047469-98-030238_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000935703/000104746998030238/0001047469-98-030238.txt,21399,3311,5350,176,1,17,False
contractnli,train,431,938733_0000912057-99-002412_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000938733/000091205799002412/0000912057-99-002412.txt,15089,2241,3773,90,1,17,False
contractnli,train,434,1012459_0000912057-97-027209_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001012459/000091205797027209/0000912057-97-027209.txt,8747,1316,2187,79,1,17,False
contractnli,train,436,1013687_0000950144-96-001973_document_37.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001013687/000095014496001973/0000950144-96-001973.txt,4191,612,1048,34,1,17,False
contractnli,train,437,1013687_0000950144-96-001973_document_38.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001013687/000095014496001973/0000950144-96-001973.txt,7448,947,1862,71,1,17,False
contractnli,train,438,1014552_0000950148-01-500497_v71961toex99-d3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001014552/000095014801500497/0000950148-01-500497.txt,19792,3085,4948,101,1,17,False
contractnli,train,439,1014959_0000950116-96-000618_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001014959/000095011696000618/0000950116-96-000618.txt,10832,1662,2708,98,1,17,False
contractnli,train,441,1017358_0001017358-97-000002_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001017358/000101735897000002/0001017358-97-000002.txt,8888,1373,2222,57,1,17,False
contractnli,train,442,1017545_0001012870-97-001500_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001017545/000101287097001500/0001012870-97-001500.txt,4180,625,1045,36,1,17,False
contractnli,train,443,1018761_0000950130-96-004285_document_6.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001018761/000095013096004285/0000950130-96-004285.txt,2415,345,604,26,1,17,False
contractnli,train,445,1021096_0000914317-03-001205_ex2-2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001021096/000091431703001205/0000914317-03-001205.txt,6584,1008,1646,50,1,17,False
contractnli,train,447,1029445_0000940180-97-000212_document_12.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001029445/000094018097000212/0000940180-97-000212.txt,9935,1522,2484,76,1,17,False
contractnli,train,448,1030471_0001012870-01-501268_dex1065.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001030471/000101287001501268/0001012870-01-501268.txt,5841,882,1461,30,1,17,False
contractnli,train,449,1031896_0000950147-01-501725_ex10-8.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001031896/000095014701501725/0000950147-01-501725.txt,2122,334,531,18,1,17,False
contractnli,train,450,1039399_0000891618-02-001883_f80848orex10-19.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001039399/000089161802001883/0000891618-02-001883.txt,11159,1578,2790,98,1,17,False
contractnli,train,453,1043431_0000950133-00-000090_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001043431/000095013300000090/0000950133-00-000090.txt,6365,999,1592,38,1,17,False
contractnli,train,454,1044777_0000950124-98-000388_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001044777/000095012498000388/0000950124-98-000388.txt,1926,284,482,19,1,17,False
contractnli,train,457,1052946_0000950134-98-001627_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001052946/000095013498001627/0000950134-98-001627.txt,2497,383,625,22,1,17,False
contractnli,train,458,1053949_0001005150-98-000126_document_8.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001053949/000100515098000126/0001005150-98-000126.txt,4139,620,1035,24,1,17,False
contractnli,train,459,1061148_0001047469-98-018914_document_17.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001061148/000104746998018914/0001047469-98-018914.txt,12599,2008,3150,82,1,17,False
contractnli,train,460,1062579_0000950123-99-005018_document_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001062579/000095012399005018/0000950123-99-005018.txt,8263,1212,2066,53,1,17,False
contractnli,train,461,1062760_0001015402-05-001930_doc17.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001062760/000101540205001930/0001015402-05-001930.txt,5615,886,1404,39,1,17,False
contractnli,train,462,1065748_0000950131-00-004465_0016.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001065748/000095013100004465/0000950131-00-004465.txt,6093,937,1524,41,1,17,False
contractnli,train,463,1067797_0001032210-99-000668_document_8.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001067797/000103221099000668/0001032210-99-000668.txt,11026,1609,2757,100,1,17,False
contractnli,train,464,1070052_0000950130-01-501801_dex99d2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001070052/000095013001501801/0000950130-01-501801.txt,13037,1976,3260,64,1,17,False
contractnli,train,466,1074663_0001090002-01-500104_ex102.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001074663/000109000201500104/0001090002-01-500104.txt,5451,806,1363,52,1,17,False
contractnli,train,467,1077050_0000950147-99-000049_document_10.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001077050/000095014799000049/0000950147-99-000049.txt,10469,1592,2618,68,1,17,False
contractnli,train,468,1077150_0001077048-99-000003_document_23.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001077150/000107704899000003/0001077048-99-000003.txt,3641,545,911,36,1,17,False
contractnli,train,469,1077150_0001077048-99-000003_document_25.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001077150/000107704899000003/0001077048-99-000003.txt,9749,1450,2438,68,1,17,False
contractnli,train,470,1082797_0000950131-01-501837_dex99d2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001082797/000095013101501837/0000950131-01-501837.txt,7499,1145,1875,45,1,17,False
contractnli,train,472,1085220_0001014909-04-000090_exh6_3.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001085220/000101490904000090/0001014909-04-000090.txt,6956,1035,1739,38,1,17,False
contractnli,train,473,1089717_0000898430-99-004004_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001089717/000089843099004004/0000898430-99-004004.txt,7565,1086,1892,38,1,17,False
contractnli,train,474,1089786_0000912057-00-052660_a2032473zex-99_e2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001089786/000091205700052660/0000912057-00-052660.txt,14199,2214,3550,77,1,17,False
contractnli,train,475,1094017_0000921895-00-000237_document_5.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001094017/000092189500000237/0000921895-00-000237.txt,7440,1113,1860,53,1,17,False
contractnli,train,477,1095563_0000950168-99-002585_document_2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001095563/000095016899002585/0000950168-99-002585.txt,10851,1586,2713,79,1,17,False
contractnli,train,481,1100182_0001107049-00-000014_document_23.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001100182/000110704900000014/0001107049-00-000014.txt,7370,1129,1843,40,1,17,False
contractnli,train,483,1101204_0001085037-00-000208_0015.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001101204/000108503700000208/0001085037-00-000208.txt,7032,1075,1758,51,1,17,False
contractnli,train,484,1102301_0001094328-04-000141_freesarex23052004.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001102301/000109432804000141/0001094328-04-000141.txt,9046,1415,2262,51,1,17,False
contractnli,train,485,1103062_0001017951-00-000016_document_13.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001103062/000101795100000016/0001017951-00-000016.txt,10281,1575,2571,57,1,17,False
contractnli,train,487,1105503_0000950123-00-006736_ex10-14.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001105503/000095012300006736/0000950123-00-006736.txt,8094,1234,2024,64,1,17,False
contractnli,train,489,1108906_0000889812-00-001212_document_45.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001108906/000088981200001212/0000889812-00-001212.txt,5197,789,1300,38,1,17,False
contractnli,train,490,1111682_0000950123-00-003802_document_15.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001111682/000095012300003802/0000950123-00-003802.txt,4218,651,1055,28,1,17,False
contractnli,train,492,1120792_0001019687-05-001599_morgan_sb2a1-ex1408.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001120792/000101968705001599/0001019687-05-001599.txt,8515,1338,2129,40,1,17,False
contractnli,train,494,1123713_0001021408-00-003137_0016.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001123713/000102140800003137/0001021408-00-003137.txt,9915,1505,2479,71,1,17,False
contractnli,train,495,1125576_0000928385-02-000738_dex991d2.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001125576/000092838502000738/0000928385-02-000738.txt,4426,685,1107,39,1,17,False
contractnli,train,499,1178133_0000950131-03-000129_dex1013.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001178133/000095013103000129/0000950131-03-000129.txt,9710,1439,2428,87,1,17,False
contractnli,train,500,1240722_0001161697-03-000454_exhibit_10-12.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001240722/000116169703000454/0001161697-03-000454.txt,10954,1700,2739,79,1,17,False
contractnli,train,501,1285543_0001013762-05-000550_may52005sb2ex1019.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001285543/000101376205000550/0001013762-05-000550.txt,4707,711,1177,47,1,17,False
contractnli,train,502,1420529_0001145549-08-000077_h00839a1exv10w4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0001420529/000114554908000077/0001145549-08-000077.txt,12710,1868,3178,75,1,17,False
contractnli,train,503,103884_0001193125-12-338104_d390544dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000103884/000119312512338104/d390544dex99d3.htm,14643,2136,3661,92,1,17,False
contractnli,train,504,14803_0001047469-04-012846_a2134202zex-99_e3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000014803/000104746904012846/a2134202zex-99_e3.htm,17571,2784,4393,115,1,17,False
contractnli,train,505,25895_0000950134-07-023464_d51356exv10w1.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000025895/000095013407023464/d51356exv10w1.htm,15459,2359,3865,177,1,17,False
contractnli,train,509,55805_0001145443-10-001028_d26631_ex99-d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000055805/000114544310001028/d26631_ex99-d3.htm,14355,2231,3589,86,1,17,False
contractnli,train,512,703339_0001387308-13-000090_ex101.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000703339/000138730813000090/ex101.htm,16946,2525,4237,125,1,17,False
contractnli,train,513,703361_0001193125-12-242586_d356019dex9910.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000703361/000119312512242586/d356019dex9910.htm,14243,2159,3561,57,1,17,False
contractnli,train,515,714562_0001104659-19-001345_a18-42231_6ex10d8.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000714562/000110465919001345/a18-42231_6ex10d8.htm,29626,4419,7407,151,1,17,False
contractnli,train,516,741696_0001193125-10-290887_dex99d9.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000741696/000119312510290887/dex99d9.htm,16947,2674,4237,98,1,17,False
contractnli,train,517,75448_0001193125-05-158309_dex99d4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000075448/000119312505158309/dex99d4.htm,10146,1547,2537,83,1,17,False
contractnli,train,518,768262_0001193125-10-128597_dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000768262/000119312510128597/dex99d2.htm,21971,3397,5493,106,1,17,False
contractnli,train,519,792130_0001193125-18-326077_d601641dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000792130/000119312518326077/d601641dex99d3.htm,24193,3787,6049,120,1,17,False
contractnli,train,520,801338_0000950134-07-015617_c16542toexv99wxdyx5y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000801338/000095013407015617/c16542toexv99wxdyx5y.htm,4678,703,1170,42,1,17,False
contractnli,train,522,803647_0001047469-17-006266_a2233487zex-99_d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000803647/000104746917006266/a2233487zex-99_d2.htm,10963,1660,2741,77,1,17,False
contractnli,train,524,832995_0000912057-00-054331_a2033550zex-99_d13.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000832995/000091205700054331/a2033550zex-99_d13.htm,20209,3169,5053,116,1,17,False
contractnli,train,525,845818_0001193125-11-195725_dex99d8.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000845818/000119312511195725/dex99d8.htm,18356,2852,4589,98,1,17,False
contractnli,train,527,858452_0001193125-12-123549_d317599dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000858452/000119312512123549/d317599dex99d3.htm,12932,1941,3233,80,1,17,False
contractnli,train,529,863895_0001144204-05-038795_v030731_ex10-2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000863895/000114420405038795/v030731_ex10-2.htm,5429,846,1358,32,1,17,False
contractnli,train,530,865415_0001047469-15-007494_a2226057zex-99_d4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000865415/000104746915007494/a2226057zex-99_d4.htm,11824,1841,2956,71,1,17,False
contractnli,train,531,874265_0001193125-05-138436_dex99d1.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000874265/000119312505138436/dex99d1.htm,23978,3726,5995,91,1,17,False
contractnli,train,534,880562_0001193125-15-346821_d93800dex3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000880562/000119312515346821/d93800dex3.htm,19280,2954,4820,88,1,17,False
contractnli,train,535,881790_0001104659-12-052730_a12-17284_1ex99d1.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000881790/000110465912052730/a12-17284_1ex99d1.htm,15723,2403,3931,113,1,17,False
contractnli,train,536,888953_0001193125-13-044630_d480503dex99e6.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000888953/000119312513044630/d480503dex99e6.htm,20886,3135,5222,142,1,17,False
contractnli,train,538,912263_0001104659-12-004811_a12-3671_1ex2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000912263/000110465912004811/a12-3671_1ex2.htm,23746,3644,5937,161,1,17,False
contractnli,train,541,1001917_0000950123-08-007542_y61533exv99wdw3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001001917/000095012308007542/y61533exv99wdw3.htm,10239,1540,2560,82,1,17,False
contractnli,train,545,1013240_0001047469-04-010350_a2132633zex-10_22.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001013240/000104746904010350/a2132633zex-10_22.htm,13794,2138,3449,99,1,17,False
contractnli,train,548,1041550_0001104659-19-001346_a18-42231_6ex10d8.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001041550/000110465919001346/a18-42231_6ex10d8.htm,29626,4419,7407,152,1,17,False
contractnli,train,550,1045080_0001047469-02-004620_a2094681zex-99_d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001045080/000104746902004620/a2094681zex-99_d5.htm,10765,1701,2692,68,1,17,False
contractnli,train,551,1046880_0001193125-11-323050_d262064dex992.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001046880/000119312511323050/d262064dex992.htm,16688,2537,4172,102,1,17,False
contractnli,train,553,1053352_0001104659-07-049383_a07-17151_1ex10d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001053352/000110465907049383/a07-17151_1ex10d5.htm,22590,3448,5648,145,1,17,False
contractnli,train,554,1053374_0001144204-18-062970_tv508217_ex-d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001053374/000114420418062970/tv508217_ex-d2.htm,11862,1741,2966,71,1,17,False
contractnli,train,556,1063085_0000950134-09-011390_f52580exv99wxeyx3y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001063085/000095013409011390/f52580exv99wxeyx3y.htm,23183,3509,5796,117,1,17,False
contractnli,train,557,1068874_0001068874-07-000012_ex10_2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001068874/000106887407000012/ex10_2.htm,14472,2271,3618,107,1,17,False
contractnli,train,559,1089029_0000950123-07-007908_y31303a1exv10w13.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001089029/000095012307007908/y31303a1exv10w13.htm,3908,614,977,38,1,17,False
contractnli,train,560,1094007_0001193125-10-258977_dex101.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001094007/000119312510258977/dex101.htm,6980,1082,1745,81,1,17,False
contractnli,train,561,1094038_0000950134-05-007541_d23996exv10w4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001094038/000095013405007541/d23996exv10w4.htm,8971,1382,2243,77,1,17,False
contractnli,train,562,1094348_0001144204-18-026846_tv493416_exd2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001094348/000114420418026846/tv493416_exd2.htm,22110,3430,5528,124,1,17,False
contractnli,train,566,1112422_0000950153-08-001257_p75864exv99wxeyx4y.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001112422/000095015308001257/p75864exv99wxeyx4y.htm,21678,3326,5420,134,1,17,False
contractnli,train,567,1112999_0001193125-08-214471_dex105.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001112999/000119312508214471/dex105.htm,11977,1843,2995,88,1,17,False
contractnli,train,568,1113303_0000892917-12-000026_stilffnw13d120112am2ex3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001113303/000089291712000026/stilffnw13d120112am2ex3.htm,6216,969,1554,32,1,17,False
contractnli,train,569,1119985_0001047469-04-035924_a2147858zex-2_5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001119985/000104746904035924/a2147858zex-2_5.htm,14999,2261,3750,99,1,17,False
contractnli,train,570,1142512_0001193125-14-269726_d757168dex99e3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001142512/000119312514269726/d757168dex99e3.htm,12639,1936,3160,74,1,17,False
contractnli,train,571,1163932_0001193125-13-394191_d606730dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001163932/000119312513394191/d606730dex99d2.htm,23749,3592,5938,144,1,17,False
contractnli,train,572,1167294_0001193125-15-218134_d933068dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001167294/000119312515218134/d933068dex99d3.htm,32600,5070,8150,143,1,17,False
contractnli,train,573,1175638_0000912057-02-024619_a2082526zex-10_3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001175638/000091205702024619/a2082526zex-10_3.htm,5742,882,1436,67,1,17,False
contractnli,train,574,1177845_0001193125-18-219243_d519554dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001177845/000119312518219243/d519554dex99d3.htm,26397,4094,6600,145,1,17,False
contractnli,train,576,1274644_0001193125-17-338759_d485523dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001274644/000119312517338759/d485523dex99d2.htm,9118,1430,2280,58,1,17,False
contractnli,train,577,1277090_0001104659-05-057084_a05-20673_1ex10.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001277090/000110465905057084/a05-20673_1ex10.htm,11571,1836,2893,65,1,17,False
contractnli,train,578,1277141_0001193125-15-184193_d923647dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001277141/000119312515184193/d923647dex99d2.htm,24921,3827,6231,126,1,17,False
contractnli,train,579,1280058_0001193125-12-023311_d287213dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001280058/000119312512023311/d287213dex99d3.htm,21899,3397,5475,116,1,17,False
contractnli,train,580,1288379_0000950123-07-003101_y31044exv99wdw5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001288379/000095012307003101/y31044exv99wdw5.htm,16451,2504,4113,186,1,17,False
contractnli,train,581,1288379_0000950123-07-003101_y31044exv99wdw6.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001288379/000095012307003101/y31044exv99wdw6.htm,18215,2736,4554,196,1,17,False
contractnli,train,583,913610_0001047469-03-027395_a2116567zex-99_e3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000913610/000104746903027395/a2116567zex-99_e3.htm,19443,3058,4861,151,1,17,False
contractnli,train,587,918541_0001193125-14-328980_d785003dex105.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000918541/000119312514328980/d785003dex105.htm,16498,2582,4125,126,1,17,False
contractnli,train,588,931784_0001104659-07-068716_a07-23871_1ex2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000931784/000110465907068716/a07-23871_1ex2.htm,20704,3201,5176,91,1,17,False
contractnli,train,589,948850_0000950123-10-020820_p17071exv99wew4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0000948850/000095012310020820/p17071exv99wew4.htm,14160,2250,3540,75,1,17,False
contractnli,train,592,1323115_0000950123-10-098499_c60911exv99wdw3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001323115/000095012310098499/c60911exv99wdw3.htm,10981,1674,2746,79,1,17,False
contractnli,train,593,1329919_0001193125-14-149149_d701401dex99d6.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001329919/000119312514149149/d701401dex99d6.htm,29865,4656,7467,126,1,17,False
contractnli,train,594,1332602_0001193125-12-512465_d454990dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001332602/000119312512512465/d454990dex99d2.htm,22411,3521,5603,126,1,17,False
contractnli,train,597,1363033_0001144204-06-024852_v045245_ex10-8.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001363033/000114420406024852/v045245_ex10-8.htm,6050,918,1513,41,1,17,False
contractnli,train,599,1367408_0001367408-06-000002_risb2ex105.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001367408/000136740806000002/risb2ex105.htm,2168,353,542,25,1,17,False
contractnli,train,602,1372664_0001193125-12-159071_d333885dex99d9.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001372664/000119312512159071/d333885dex99d9.htm,19714,2976,4929,114,1,17,False
contractnli,train,603,1373467_0001096350-07-000140_ex99threea.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001373467/000109635007000140/ex99threea.htm,8880,1346,2220,76,1,17,False
contractnli,train,604,1373671_0001193125-10-265249_dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001373671/000119312510265249/dex99d3.htm,21968,3425,5492,113,1,17,False
contractnli,train,607,1413447_0001193125-16-771498_d295023dex99d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001413447/000119312516771498/d295023dex99d5.htm,28007,4300,7002,125,1,17,False
contractnli,train,608,1424657_0001213900-16-016691_f8k082516ex99iii_nextgroup.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001424657/000121390016016691/f8k082516ex99iii_nextgroup.htm,6714,1012,1679,43,1,17,False
contractnli,train,609,1430300_0000950152-08-005260_l32384aexv10w7.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001430300/000095015208005260/l32384aexv10w7.htm,1654,261,414,18,1,17,False
contractnli,train,612,1466739_0001002014-12-000470_exh10-4.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001466739/000100201412000470/exh10-4.htm,5608,804,1402,52,1,17,False
contractnli,train,613,1473637_0001432093-12-000764_ex10-34.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001473637/000143209312000764/ex10-34.htm,8032,1228,2008,54,1,17,False
contractnli,train,614,1475274_0001567619-17-000751_s001644x1_exd-2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001475274/000156761917000751/s001644x1_exd-2.htm,23174,3489,5794,137,1,17,False
contractnli,train,615,1485469_0001193125-19-222469_d760929dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001485469/000119312519222469/d760929dex99d3.htm,35146,5432,8787,201,1,17,False
contractnli,train,616,1487101_0001140361-19-008970_nc10001202x4_ex-d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001487101/000114036119008970/nc10001202x4_ex-d2.htm,24330,3730,6083,115,1,17,False
contractnli,train,617,1501697_0001193125-19-145463_d944716dex108.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001501697/000119312519145463/d944716dex108.htm,6358,948,1590,36,1,17,False
contractnli,train,618,1561604_0001193125-12-472390_d438799dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001561604/000119312512472390/d438799dex99d3.htm,25312,3919,6328,134,1,17,False
contractnli,train,619,1574111_0001193125-14-440569_d826999dex99d5.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001574111/000119312514440569/d826999dex99d5.htm,14588,2167,3647,91,1,17,False
contractnli,train,620,1592288_0001193125-17-306543_d469659dex99e2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001592288/000119312517306543/d469659dex99e2.htm,22347,3453,5587,128,1,17,False
contractnli,train,621,1609351_0001193125-19-066373_d642137dex99d2.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001609351/000119312519066373/d642137dex99d2.htm,20751,3173,5188,107,1,17,False
contractnli,train,622,1628908_0001193125-15-169530_d838828dex1016.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001628908/000119312515169530/d838828dex1016.htm,54570,8424,13643,354,1,17,False
contractnli,train,623,1689602_0001144204-16-140940_v455386_ex10-3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001689602/000114420416140940/v455386_ex10-3.htm,18475,2761,4619,98,1,17,False
contractnli,train,624,1693664_0001193125-18-171470_d426098dex99d3.htm,sec-html,https://www.sec.gov/Archives/edgar/data/0001693664/000119312518171470/d426098dex99d3.htm,24864,3876,6216,130,1,17,False
